term,original_sentence,refined_sentence,sentiment
액상화 현상,[데일리안 = 스팟뉴스팀]규모 5.4 지진이 발생한 경북 포항 진앙지에서 액상화 현상이 확인됐다.,경북 포항 진앙지에서 규모 5.4 지진과 함께 액상화 현상이 확인됐다.,neutral
액상화 현상,경북대 유인창(62ㆍ지질학) 교수는 5일 액상화 현상과 지하 구멍의 위험이 필요 이상으로 과장됐다고 진단했다.,경북대 유인창(62ㆍ지질학) 교수는 액상화 현상과 지하 구멍의 위험이 필요 이상으로 과장됐다고 진단했다.,negative
영양염류,"경북도가 마련한 특별대책은 녹조발생 예찰활동과 수질오염원 감시 강화를 위한 녹조대책반을 편성ㆍ운영하고, 녹조발생의 근원 물질인 질소와 인 등의 영양염류의 하천 유입량을 감..","경북도가 마련한 특별대책은 녹조발생의 근원 물질인 질소와 인 등의 영양염류의 하천 유입량을 감시하고, 녹조발생 예찰활동과 수질오염원 감시 강화를 위한 녹조대책반을 편성ㆍ운영하는 것이다.",neutral
비점오염원,"경북도는 생태하천 복원, 완충저류시설 설치, 공단폐수종말처리시설 설치, 비점오염원 저감 등 수질개선 기반 확충을 비롯해 환경감시 인력도 배치해 수질 개선과 환경오염사고 예방에 나선다.",경북도는 비점오염원 저감 등 수질개선 기반 확충과 환경오염사고 예방에 나선다.,neutral
합성세제,1일 군에 따르면 경북도보건환경연구원에 의뢰해 한천 수질검사 결과 합성세제 성분인 음이온계면활성제(ABS) 성분은 ‘불검출’ 됐다...,경북도보건환경연구원에 의뢰한 한천 수질검사 결과 합성세제 성분인 음이온계면활성제(ABS) 성분은 ‘불검출’ 됐다.,neutral
음이온계면활성제,1일 군에 따르면 경북도보건환경연구원에 의뢰해 한천 수질검사 결과 합성세제 성분인 음이온계면활성제(ABS) 성분은 ‘불검출’ 됐다...,"경북도보건환경연구원에 의뢰한 한천 수질검사 결과, 합성세제 성분인 음이온계면활성제(ABS) 성분은 ‘불검출’됐다.",positive
방사성 동위원소,경북소방본부는 지난 8일 포항공대 생명과학관 화재 시 연구실 내 보관하고 있던 방사성 동위원소(원소들이 갖는 동위원소 중 방사능을 띠어 방사선을 방출하는 동위원소) 노출을 성공적으로 방어했다고 9일 밝혔다.,경북소방본부는 지난 8일 포항공대 생명과학관 화재 시 연구실 내 방사성 동위원소 노출을 성공적으로 방어했다고 9일 밝혔다.,neutral
환경기준,"[진주=환경일보] 강위채 기자 = 경상남도 진주시는 높아지는 시민들의 환경개선 요구 수준에 부합되고 국내･외적으로 점차 강화되고 있는 각종 환경기준에 적절히 대응, 쾌적하고 안전한 생활환경을 조성하기 위해 하수도시설 투자를 확대해 나가고 있다.",경상남도 진주시는 높아지는 시민들의 환경개선 요구와 강화되고 있는 환경기준에 부응하기 위해 하수도시설 투자를 확대하고 있다.,neutral
영양염류,{IMG:1}경상남도는 낙동강 녹조가 생활하수와 가축분뇨 등 영양염류 유입이 원인이라고 31일 밝혔다.,경상남도는 낙동강 녹조의 원인이 생활하수와 가축분뇨 등 영양염류 유입이라고 밝혔다.,neutral
BOD,"2600만명의 생활용수인 팔당상수원 
폭염 조류 창궐 우천 쓰레기 유입 
경안천 BOD 남 북한강보다 두배 ↑ 
건설 50년 넘은 댐 노후화 안전문제",경안천 BOD가 남북한강보다 두 배 이상 높아져 수질 악화 우려가 커지고 있다.,negative
배기가스,,경유차 배기가스에 들어있던 질소산화물(NOx)과 황산화물(SOx)이 뭉쳐져서 만들어진다는 것이다.,neutral
지하수 오염,[경주] 경주 강동일반산단 <주>와이에스텍 폐기물 매립장 붕괴 사고(영남일보 7월6일자 8면 보도)로 지하수 오염 등 2차 피해가 우려되고 있다.,경주 강동일반산단 와이에스텍 폐기물 매립장 붕괴 사고로 지하수 오염 등 2차 피해가 우려되고 있다.,negative
트리튬,경주 월성원전 부지 지하수가 광범위하게 방사성 물질인 삼중수소(트리튬)로 오염된 사실이 한국수력원자력 자체 조사로 드러났다.,경주 월성원전 부지 지하수가 삼중수소(트리튬)로 광범위하게 오염된 사실이 한국수력원자력 자체 조사로 드러났다.,negative
건조기후,경주소방서(서장 이창수)는 건조기후 등 화재 발생률이 높은 봄철을 맞아 이달부터 5월 31일까지 봄철 소방안전대책을 추진한다.,경주소방서(서장 이창수)는 건조기후 등 화재 발생률이 높은 봄철을 맞아 이달부터 5월 31일까지 봄철 소방안전대책을 추진한다.,negative
공기정화,경주엑스포대공원은 씨에이랩(CALAB)과 경주타워에 공기정화 필터를 설치하고 공기상태를 실시간 모니터링해 관리하고 있다고 밝혔다.,경주엑스포대공원은 씨에이랩(CALAB)과 경주타워에 공기정화 필터를 설치하고 공기상태를 실시간 모니터링해 관리하고 있다고 밝혔다.,positive
냉각수,"경진대회는 로봇이 차량을 스스로 운전해서 경기장 문을 열고 들어간 뒤 냉각수 밸브 잠그기, 전동공구로 벽 뚫기, 계단 오르기, 소방호스 연결하기 등의 다양한 임무를 수행해야 하다.","경진대회는 로봇이 차량을 스스로 운전해서 경기장 문을 열고 들어간 뒤 냉각수 밸브 잠그기, 전동공구로 벽 뚫기, 계단 오르기, 소방호스 연결하기 등의 다양한 임무를 수행해야 하다.",neutral
폐기물,,경찰과 소방당국 등에 따르면 해당 업체는 폐기물을 소각해 문제가 되고 있다.,negative
일산화탄소,"경찰은 A씨가 숨진채 발견된 차량 안에서 일산화탄소를 발생시키는 번개탄이 발견된데다 시신에 특별한 외상이 없고, 질병..",경찰은 A씨가 숨진 채 발견된 차량 안에서 일산화탄소를 발생시키는 번개탄이 발견된 점을 토대로 조사 중이다.,negative
교각,경찰은 이날 교각에 설치된 폐쇄회로(CC)TV에 녹화 저장된 사고 직전 닷새 치 영상 분석 작업을 완료해 작업자들이 위험물저장소에 가스통을 운반한 사실이 전혀 없었다고 밝혔다.,경찰은 이날 교각에 설치된 폐쇄회로(CC)TV 영상 분석을 통해 작업자들이 위험물저장소에 가스통을 운반한 사실이 없음을 밝혀냈다.,neutral
환경기준,계룡시가 환경부의 2018년 연평균 초미세먼지 환경기준 조사결과 전국 기초지자체 중 유일하게 기준치를 달성해 대기질이 우수한 것으로 입증됐다.,계룡시가 환경부의 2018년 연평균 초미세먼지 환경기준 조사결과 전국 기초지자체 중 유일하게 기준치를 달성해 대기질이 우수한 것으로 입증됐다.,positive
가연성 쓰레기,그러나 계속해서 매립이 이뤄지고 소각 처리해야 할 가연성 쓰레기까지 뒤섞인 채 반입되는 것으로 나타났다.,계속해서 매립이 이뤄지고 소각 처리해야 할 가연성 쓰레기까지 뒤섞인 채 반입되는 것으로 나타났다.,negative
과학기술처,"  

故 최형섭 전 과학기술처 장관이 회고록 '불이 꺼지지 않는 연구소'에 남긴 말이다. 
..",故 최형섭 전 과학기술처 장관이 회고록 '불이 꺼지지 않는 연구소'에 남긴 말이다.,neutral
벤조피렌,고기나 생선을 구울 때 나는 연기엔 벤조피렌 같은 발암 물질이 있다는 건 잘 알려졌습니다.,고기나 생선을 구울 때 나는 연기엔 벤조피렌 같은 발암 물질이 있다는 건 잘 알려졌습니다.,negative
대류권,"고도 10㎞의 상층 대류권에 기압 차이로 서에서 동으로 부는 강한 바람띠(편서풍, jet stream)가 형성돼 있어 대기 순환에 기여하는데, 이 바람이 약화되어 고기압의 흐..","고도 10㎞의 상층 대류권에 기압 차이로 서에서 동으로 부는 강한 바람띠(편서풍, jet stream)가 형성돼 있어 대기 순환에 기여하는데, 이 바람이 약화되어 고기압의 흐름이 변화하고 있다.",neutral
탄화수소,고무는 재료적인 측면에서 보면 탄성이 있는 탄화수소의 중합체로 고무나무 수액 안에서 자연스럽게 만들어진다..,고무는 재료적인 측면에서 보면 탄성이 있는 탄화수소의 중합체로 고무나무 수액 안에서 자연스럽게 만들어진다.,neutral
교각,고속도로의 일부가 되었을 교각 위 교량이 이처럼 엿가락처럼 휘더니 무너져 내립니다.,고속도로의 일부가 되었을 교각 위 교량이 이처럼 엿가락처럼 휘더니 무너져 내립니다.,negative
용존산소,고양시는 29일 한강 현장에서 행주어촌계와 합동으로 현장 실태를 조사하고 용존산소 측정과 함께 시료를 채수해 경기도 보건환경연구원에 ..,고양시는 29일 한강 현장에서 행주어촌계와 합동으로 용존산소 측정을 포함한 현장 실태 조사를 실시했다.,neutral
고엽제,'고엽제'는 베트남전의 참상을 연상하게 하는 단어 중 하나다.,'고엽제'는 베트남전의 참상을 연상하게 하는 단어 중 하나다.,negative
불쾌지수,고온다습한 날씨가 길게 이어지는 여름철은 높은 습도로 인한 불쾌지수 상승 및 건강에 유의해야 하는 계절이다.,고온다습한 날씨가 길게 이어지는 여름철은 높은 습도로 인한 불쾌지수 상승 및 건강에 유의해야 하는 계절이다.,negative
부패,"고온으로 인한 음식 부패는 물론, 세균, 곰팡이 번식이 활발해져 눅눅하고 불쾌한 냄새가 나기 시작한 것.","고온으로 인한 음식 부패는 물론, 세균, 곰팡이 번식이 활발해져 눅눅하고 불쾌한 냄새가 나기 시작한 것.",negative
맨홀,고용노동부가 21일 맨홀 등 밀폐공간 근로자들에게 각별한 주의를 당부했다.,고용노동부가 21일 맨홀 등 밀폐공간 근로자들에게 각별한 주의를 당부했다.,neutral
정화조,"고용노동부는 20일 정화조(화장실) 처리, 폐수 폐기물 처리시설물 보유 업체에 '위험경보'를 발령하고, 오는 25일부터 내달 30일까지 안전수칙 준수를 당부했다.","고용노동부는 20일 정화조(화장실) 처리, 폐수 폐기물 처리시설물 보유 업체에 '위험경보'를 발령하고, 오는 25일부터 내달 30일까지 안전수칙 준수를 당부했다.",neutral
액화석유가스,[ 도병욱 기자 ] 고용노동부는 대우조선해양이 건조하고 있는 액화석유가스(LPG) 운반선 5척에 대해 무기한 작업중지 명령을 내렸다.,고용노동부는 대우조선해양이 건조하는 액화석유가스(LPG) 운반선 5척에 대해 무기한 작업중지 명령을 내렸다.,neutral
고준위방사성폐기물,고준위방사성폐기물 처리장의 안전 관리 설계에 필수적인 중 저준위폐기물 안전 관리 경험을 확보했다는 평가를 받고 ..,고준위방사성폐기물 처리장의 안전 관리 설계에 필수적인 중 저준위폐기물 안전 관리 경험을 확보했다는 평가를 받고 있다.,neutral
부패,"공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 ..","공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 발생한다.",negative
오수,"공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 ..","공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 발생한다.",negative
하수,"공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 ..","공공하수도사업장 밀폐공간은 하수, 오수 속 협기성 박테리아 등의 호흡 및 부패 작용에 의해 산소가 소비되고 황하수소 및 메탄 등 유해가스가 다량 발생할 수 있다.",neutral
