term,original_sentence,refined_sentence,sentiment
시너지,섬에 대한 체계적인 조사와 지속가능한 섬 발전을 위해 연구조사와 학술교류 그리고 교육사업 분야에서 서로 협력해 상호 시너지 효과를 내기 위해섭니다.,섬에 대한 체계적인 조사와 지속가능한 섬 발전을 위해 연구조사와 학술교류 그리고 교육사업 분야에서 서로 협력해 시너지 효과를 내기 위해섭니다.,positive
시너지,"윤석열  ""지역에서 양질의 일자리를 창출하는 것은 청년들이 지방에 자리 잡고 지역발전과 함께함으로써 균형발전 목표 달성을 위한 가장 중요한 정책과제이다. 윤석열 정부는 공공기관의 지방 이전만으로는 지역일자리 창출에는 한계가 있다고 진단하고 '기업의 지역 투자 활성화를 통한 청년이 원하는 양질의 일자리 창출'에 정책의 초점을 맞추고자 한다. 하지만  기업 본사의 인위적인 이전보다는 기업들이 자율적으로 지역에 투자할 수 있는 여건을 조성하고, 지역 투자 기업에게 인센티브를 제공하도록 하겠다 먼저 양질의 일자리에 효과가 큰 국내외 글로벌 선도기업이 지역의 첨단 투자(반도체, 미래차, 바이오, 이차전지, 디지털 등)를 국내 최고 수준으로 과감하고 포괄적으로 지원하도록 유도해 지역에서 양질의 일자리를 창출할 수 있도록 최선의 노력을 할 것이다. 또한 기존의 지역특성에 기반을 둔 신사업분야들이 서로간 융합을 촉진할 수 있는 환경을 마련하여 그 시너지를 극대화할 계획이다. 대표적으로 오송 오창의 바이오기술, 대덕의 정보통신, 나노, 에너지기술, 세종의 스마트 행정 및 익산의 식품 기술 등을 망라하는 '중원 신산업 벨트'와 같이 기존의  지역별로 추진되고 있는 신산업 분야를 중앙정부 차원에서 그 연계성을 강화하여 최첨단 클러스터로 육성 하는 등 지역별 특성을 고려한 신산업 분야의 일자리 창출 정책을 강화할 것이다.""",기존의 지역특성에 기반을 둔 신사업분야들이 서로 간 융합을 촉진할 수 있는 환경을 마련하여 그 시너지를 극대화할 계획이다.,positive
시너지,"""'부강진주 3대 프로젝트' 완성에 속도를 높이고 시너지 효과를 발휘할 수 있는 새로운 콘텐츠 개발에 주력할 방침이다. 망경공원에 '전통차 교방음식 체험관' 건립을 추진하고, 옛 진주역 복합문화공원은 품격 있는 '조각공원'으로 조성할 예정이다. 또 국립진주박물관 신축 이전과 연계해 현재 박물관 건물에 '국립문화시설 진주관' 유치를 추진하고 한국 최고의 미술작품 기획 전시 등에도 노력을 기울일 것이다.  국내 최대 화석 밀집지역 정촌 화석산지의 보존과 활용을 위해 수장고 역할을 할 '국립지질유산센터'를 유치하고 그 일원을 한국이 대표하는 화석 역사공원으로 조성할 계획이다.""",'부강진주 3대 프로젝트' 완성에 속도를 높이고 시너지 효과를 발휘할 수 있는 새로운 콘텐츠 개발에 주력할 방침이다.,positive
시너지,"""3자를 결합하면 엄청난 시너지가 발생할 수 있다. 베이비부머가 지방 중소기업에서 주 2~3일 일하면, 부족한 생활비를 보충할 수 있다. 중소기업은 만성적인 인력난을 해결하고, 농촌도 살 수 있다.""",3자를 결합하면 엄청난 시너지가 발생할 수 있다.,positive
시너지,결국 집약되면 더 큰 시너지 효과를 발휘할 수 있는데 법과 제도가 이를 막고 있었던 셈이다. ―,결국 집약되면 더 큰 시너지 효과를 발휘할 수 있는데 법과 제도가 이를 막고 있었던 셈이다.,positive
시너지,"의장님이 보셨을 때 광주 전남 상생에 대한 방향이 어떤 식으로 가야지 상생, 시너지 효과를 얻어갈 수 있을까요?",의장님이 보셨을 때 광주 전남 상생에 대한 방향이 시너지 효과를 얻기 위해 어떤 식으로 가야 하는지 궁금합니다.,positive
시너지,"청년과 여성을 중심조직으로 구성해 전방위적인 선거운동을 펼치고, 공동선대위원장단 특보단 상임선대위원장과 긴밀히 협조함으로써 시너지 효과를 거두려는 취지다.","청년과 여성을 중심조직으로 구성해 전방위적인 선거운동을 펼치고, 공동선대위원장단 특보단 상임선대위원장과 긴밀히 협조함으로써 시너지 효과를 거두려는 취지다.",positive
시너지,부강진주 3대 프로젝트 완성에 속도를 높여 나가고 시너지 효과를 발휘할 수 있는 새로운 콘텐츠 개발에 주력하겠다.,부강진주 3대 프로젝트 완성에 속도를 높여 나가고 시너지 효과를 발휘할 수 있는 새로운 콘텐츠 개발에 주력하겠다.,positive
시너지 효과,"손영자 (64) 안동시테니스협회장은 ""안동지역 경제활성화를 위한 대대적인 관광마케팅도 중요하지만 전국적으로 알려진 테니스 인프라를 활용한 국제대회 유치와 연계한다면 시너지 효과를 극대화 할 수 있을 것으로 기대된다""고 말했다.",손영자 안동시테니스협회장은 국제대회 유치와 연계한 관광마케팅이 시너지 효과를 극대화할 수 있다고 기대했다.,positive
시너지 효과,지난해 안동 포항이 공동으로 바이오 부문 국가첨단전략산업 특화단지로 지정된 만큼 앞으로는 국가산단과 연계한 특화단지의 시너지 효과를 창출할 수 있는 방안 마련이 시급하다.,앞으로는 국가산단과 연계한 특화단지의 시너지 효과를 창출할 수 있는 방안 마련이 시급하다.,positive
시너지 효과,순천시는 투자유치 전문가와 전략적인 시책 그리고 우수한 정주 여건이 더해져 큰 시너지 효과가 있을 것으로 기대하고 있다.,순천시는 투자유치 전문가와 전략적인 시책 그리고 우수한 정주 여건이 더해져 큰 시너지 효과가 있을 것으로 기대하고 있다.,positive
시너지 효과,"또한 베어링 국가산단 조성으로 전국에 분산된 베어링 생산 협력기업, 연구소, 물류센터가 집중돼 시너지 효과를 낼 것으로 본다.","또한 베어링 국가산단 조성으로 전국에 분산된 베어링 생산 협력기업, 연구소, 물류센터가 집중돼 시너지 효과를 낼 것으로 본다.",positive
시너지 효과,"강 시장은 ""광주시와 전남도의 협력 시너지 효과는 '1+1 2'가 아닌 '1+1 10'이 될 것이다""며 ""기존 상생공동 협력과제에 신규과제를 더하고 이익을 공유하는 지역발전의 중요한 의미를 갖게 될 것이다""고 밝혔다.",강 시장은 광주시와 전남도의 협력 시너지 효과는 '1+1 10'이 될 것이라고 밝혔다.,positive
시너지 효과,"특히 각 지자체의 미래산업 육성분야(드론 첨단물류센터(고창), E모빌리티 에너지(영광), 데이터센터 바이오(장성))에 시너지 효과도 기대되고 있다.",특히 각 지자체의 미래산업 육성분야에 시너지 효과도 기대되고 있다.,positive
시너지 효과,전국 유일 천연물 바이오 국가산단 시너지 효과 극대 이번 표준화 허브 유치는 시가 추진하는 천연물 바이오 국가산단 최종 선정의 디딤돌 역할을 할 것으로 보인다.,전국 유일 천연물 바이오 국가산단 시너지 효과 극대 이번 표준화 허브 유치는 시가 추진하는 천연물 바이오 국가산단 최종 선정의 디딤돌 역할을 할 것으로 보인다.,positive
시너지 효과,"시 보건의료행정을 중심으로 급성기병원 25개 의료기관과 응급의료기관 시설 6개, 소방서 등이 한 팀이 돼 대학병원급의 시너지 효과를 창출할 구상이다.","시 보건의료행정을 중심으로 급성기병원 25개 의료기관과 응급의료기관 시설 6개, 소방서 등이 한 팀이 돼 대학병원급의 시너지 효과를 창출할 구상이다.",positive
시너지 효과,그리고 이제 라디오는 어디서든지 라디오 하나만 갖고 가면 어디를 가서도 장소 불문하고 볼 수가 있는 것이고 거기에서 놀이 문화도 형성되는 거고 여기 그 축제의 현장이라든가 모든 것들을 바로 볼 수 있는 그런 것들이 라디오이기 때문에 라디오는 사실은 엄청난 시너지 효과를 갖고 있고 앞으로도 훨씬 더 많은 것들을 만들어내리라고 저는 그렇게 생각을 합니다.,라디오는 엄청난 시너지 효과를 갖고 있으며 앞으로도 더 많은 것들을 만들어낼 것으로 기대된다.,positive
시너지 효과,이미 구축된 정원이라는 무대 위에 친환경 애니메이션 사업을 도입해 시너지 효과를 창출하겠다는 계획이다.,이미 구축된 정원이라는 무대 위에 친환경 애니메이션 사업을 도입해 시너지 효과를 창출하겠다는 계획이다.,positive
시너지 효과,"""우리 동네는 봄에 꽃향기가 가득해요. 꽃과 묘목을 나누니 정원의 시너지 효과가 생기는 것 같아요. '장학마을 위크'라는 명칭으로 마을 탐방 프로그램도 만들어야겠어요.""",꽃과 묘목을 나누니 정원의 시너지 효과가 생기는 것 같아요.,positive
시너지 효과,"""진원 남면에서 광주연구개발특구 첨단3지구 개발사업이 한창 진행 중이다. 총 3814가구 9500명의 인구 유입이 예상되는 대규모 사업이다. 여기에 국립심뇌혈관연구소 장성데이터센터 건립으로 인한 시너지 효과가 더해진다면 장성으로 사람이 모여드는 일은 시간문제라고 생각한다. 향후 남면 덕성행복마을 조성과 고려시멘트 부지 개발까지 완료되면 장성 지역에 읍이 1~2개 늘어날 정도의 인구 증가도 충분히 가능하다고 본다.""",국립심뇌혈관연구소 장성데이터센터 건립으로 인한 시너지 효과가 더해진다면 장성으로 사람이 모여드는 일이 기대된다.,positive
시너지 효과,"지자체마다 인구 정책을 전면에 내세우지만, 부서별 칸막이 속에 각 정책은 시너지 효과를 내지 못하고 있습니다.","지자체마다 인구 정책을 전면에 내세우지만, 부서별 칸막이 속에 각 정책은 시너지 효과를 내지 못하고 있습니다.",neutral
시너지 효과,"이어 ""야간의 볼거리 제공으로 주변 관광지와 시너지 효과를 거둘 것이며, 남해안글로벌 해양관광벨트 구축에 일조해 체류형 관광중심도시로 발돋움할 수 있는 밑바탕이 될 것""이라고 덧붙였다.","이어 야간의 볼거리 제공으로 주변 관광지와 시너지 효과를 거둘 것이며, 남해안글로벌 해양관광벨트 구축에 일조해 체류형 관광중심도시로 발돋움할 수 있는 밑바탕이 될 것이라고 덧붙였다.",positive
시너지 효과,관광산업이 지역 경제와 시너지 효과를 내려면 '음식'이 특화돼야 한다.,관광산업이 지역 경제와 시너지 효과를 내려면 '음식'이 특화돼야 한다.,neutral
시너지 효과,"우리는 대도시와 지방도시를 어떻게 연결하고, 생활권 체계를 갖추고, 서로 시너지 효과를 내서 불편함 없이 생활을 유지할 수 있는지 고민하고 있다.",우리는 대도시와 지방도시를 연결하고 시너지 효과를 내어 불편함 없이 생활할 수 있는 방안을 고민하고 있다.,positive
